latitude,longitude,altitude (m),improvementmarketvalue,marketvalueyear,noofstories,propertycountylandusecode,propertyzip,rowid,squarefeet,storytypestdcode,totalmarketvalue
40.588745,-73.944635,3,521000,2017,2,RR101,11235,C3F9B557-730B-E811-80C3-3863BB430E3F,1520,,655000
40.626159,-73.924965,4.7,447000,2017,1,RR101,11234,C406A357-730B-E811-80C3-3863BB430E3F,2500,,635000
40.628979,-73.929679,6,360000,2017,1,RR101,11234,C418AF57-730B-E811-80C3-3863BB430E3F,2200,,493000
40.610838,-73.937204,4.4,525000,2017,2,RR101,11234,C419C257-730B-E811-80C3-3863BB430E3F,2000,,725000
40.618062,-73.925552,4.6,236000,2017,2,RR101,11234,C42DC257-730B-E811-80C3-3863BB430E3F,2000,,383000
40.590525,-73.94497,3.2,431000,2017,1,RR101,11235,C433DC57-730B-E811-80C3-3863BB430E3F,2500,,634000
40.622238,-73.90743,2.5,416000,2017,2,RR101,11234,C435DC57-730B-E811-80C3-3863BB430E3F,2534,,603000
40.616983,-73.938288,6,517000,2017,2,RR101,11234,C4379E57-730B-E811-80C3-3863BB430E3F,2000,,693000
40.647134,-73.894405,2.7,254000,2017,2,RR101,11236,C43B9E57-730B-E811-80C3-3863BB430E3F,1400,,390000
40.647569,-73.906025,6.8,229000,2017,2,RR101,11236,C443C457-730B-E811-80C3-3863BB430E3F,3330,,461000
40.622048,-73.915925,2.7,489000,2017,2,RR101,11234,C448C457-730B-E811-80C3-3863BB430E3F,2806,,701000
40.579059,-73.939624,1.8,887000,2017,1,RR101,11235,C45CC457-730B-E811-80C3-3863BB430E3F,2850,,1186000
40.621007,-73.916982,3.3,309000,2017,2,RR101,11234,C45EB857-730B-E811-80C3-3863BB430E3F,3000,,516000
40.61693,-73.925795,4.3,252000,2017,2,RR101,11234,C473CB57-730B-E811-80C3-3863BB430E3F,3000,,391000
40.630023,-73.930655,6.4,457000,2017,2,RR101,11234,C473D757-730B-E811-80C3-3863BB430E3F,2050,,580000
40.629066,-73.934532,6.6,351000,2017,2,RR101,11234,C474CB57-730B-E811-80C3-3863BB430E3F,2500,,504000
40.610243,-73.907594,3.2,578000,2017,1,RR101,11234,C476C457-730B-E811-80C3-3863BB430E3F,5450,,869000
40.622106,-73.910889,2.7,523000,2017,2,RR101,11234,C479C457-730B-E811-80C3-3863BB430E3F,2450,,687000
40.628814,-73.929082,5.9,395000,2017,2,RR101,11234,C47BB857-730B-E811-80C3-3863BB430E3F,1650,,500000
40.617578,-73.899611,2.4,513000,2017,1,RR101,11234,C487AC57-730B-E811-80C3-3863BB430E3F,4000,,751000
40.589,-73.951407,3.2,560000,2017,2,RR101,11235,C48AC457-730B-E811-80C3-3863BB430E3F,1700,,718000
40.6266,-73.930735,5.8,390000,2017,2,RR101,11234,C48EAC57-730B-E811-80C3-3863BB430E3F,2500,,553000
40.581426,-73.94971,0.3,968000,2017,2,RR101,11235,C495D257-730B-E811-80C3-3863BB430E3F,3000,,1252000
40.651778,-73.91643,8.7,107000,2017,1,RR101,11236,C4ABCB57-730B-E811-80C3-3863BB430E3F,2200,,322000
40.631435,-73.897549,2.8,365000,2017,2,RR101,11236,C4ABD257-730B-E811-80C3-3863BB430E3F,1800,,505000
40.644908,-73.889771,1.7,318000,2017,2,RR101,11236,C4B5CB57-730B-E811-80C3-3863BB430E3F,2550,,535000
40.63392,-73.902405,2.6,332000,2017,2.5,RR101,11236,C4DDCD57-730B-E811-80C3-3863BB430E3F,2000,,452000
40.589546,-73.964529,2.8,510000,2017,2,RR101,11235,C4EDA257-730B-E811-80C3-3863BB430E3F,1400,,655000
40.638957,-73.889878,2.5,306000,2017,1,RR101,11236,C4F7C157-730B-E811-80C3-3863BB430E3F,5000,,522000
40.629535,-73.932683,6.7,289000,2017,2,RR101,11234,C510C255-730B-E811-80C3-3863BB430E3F,1835,,420000
40.622651,-73.90786,2.6,592000,2017,2,RR101,11234,C534BD57-730B-E811-80C3-3863BB430E3F,2916,,801000
40.579303,-73.938677,2.3,467000,2017,1,RR101,11235,C53ABD57-730B-E811-80C3-3863BB430E3F,2500,,680000
40.576656,-73.951076,1.3,871000,2017,2,RR101,11235,C543B157-730B-E811-80C3-3863BB430E3F,3432,,1392000
40.6092,-73.927162,3.4,430000,2017,2,RR101,11234,C546BD57-730B-E811-80C3-3863BB430E3F,2000,,570000
40.615422,-73.937304,5.7,425000,2017,1.75,RR101,11234,C55BBD57-730B-E811-80C3-3863BB430E3F,3450,,695000
40.618165,-73.924989,4.5,232000,2017,2,RR101,11234,C577A557-730B-E811-80C3-3863BB430E3F,3000,,469000
40.576052,-73.94908,1.1,1344000,2017,2.5,RR101,11235,C5C1B357-730B-E811-80C3-3863BB430E3F,4000,,1861000
40.6202,-73.932567,5.1,318000,2017,2,RR101,11234,C5C3BA57-730B-E811-80C3-3863BB430E3F,1740,,448000
40.613237,-73.937897,5.2,571000,2017,2,RR101,11234,C5C7B357-730B-E811-80C3-3863BB430E3F,2217,,755000
40.606128,-73.910557,0.4,1012000,2017,1,RR101,11234,C5D6B357-730B-E811-80C3-3863BB430E3F,4400,,1298000
40.584619,-73.936859,1.7,219000,2017,1,RR101,11235,C602D557-730B-E811-80C3-3863BB430E3F,2036,,351000
40.616007,-73.920492,3.1,308000,2017,2,RR101,11234,C617AA57-730B-E811-80C3-3863BB430E3F,2000,,476000
40.614987,-73.903443,1.7,522000,2017,2,RR101,11234,C61BD557-730B-E811-80C3-3863BB430E3F,2550,,715000
40.631944,-73.93036,6.3,378000,2017,1,RR101,11234,C620D557-730B-E811-80C3-3863BB430E3F,2400,,527000
40.626622,-73.930372,5.7,411000,2017,2,RR101,11234,C635DC57-730B-E811-80C3-3863BB430E3F,2500,,569000
40.579856,-73.952232,1.7,914000,2017,2,RR101,11235,C636AA57-730B-E811-80C3-3863BB430E3F,4000,,1325000
40.612579,-73.929698,4.3,430000,2017,2,RR101,11234,C63BDC57-730B-E811-80C3-3863BB430E3F,3000,,672000
40.585214,-73.937301,2.5,189000,2017,1,RR101,11235,C63FDC57-730B-E811-80C3-3863BB430E3F,1125,,294000
40.584735,-73.938808,3,222000,2017,1,RR101,11235,C64FA557-730B-E811-80C3-3863BB430E3F,1639,,321000
40.624014,-73.930091,4.6,380000,2017,2,RR101,11234,C652A557-730B-E811-80C3-3863BB430E3F,2000,,524000
40.61813,-73.92556,4.6,307000,2017,2,RR101,11234,C65A9957-730B-E811-80C3-3863BB430E3F,3000,,481000
40.63214,-73.925469,5.8,306000,2017,2,RR101,11234,C678CB57-730B-E811-80C3-3863BB430E3F,1800,,445000
40.628611,-73.92964,6,378000,2017,1,RR101,11234,C67BAC57-730B-E811-80C3-3863BB430E3F,2750,,555000
40.616619,-73.916144,2.7,359000,2017,2,RR101,11234,C67CCB57-730B-E811-80C3-3863BB430E3F,2600,,562000
40.616845,-73.936435,5.7,519000,2017,2.5,RR101,11234,C681A557-730B-E811-80C3-3863BB430E3F,4000,,834000
40.616843,-73.931992,4.2,490000,2017,2,RR101,11234,C68FA557-730B-E811-80C3-3863BB430E3F,4000,,854000
40.632823,-73.911365,4.5,252000,2017,2,RR101,11236,C693CB57-730B-E811-80C3-3863BB430E3F,2600,,495000
40.640061,-73.90538,4.9,312000,2017,2.5,RR101,11236,C694D257-730B-E811-80C3-3863BB430E3F,2000,,450000
40.64135,-73.911963,5.8,259000,2017,1,RR101,11236,C698A057-730B-E811-80C3-3863BB430E3F,5640,,539000
40.605986,-73.92982,3.1,548000,2017,2,RR101,11234,C698B857-730B-E811-80C3-3863BB430E3F,2050,,691000
40.579232,-73.94582,0.8,1576000,2017,2,RR101,11235,C699BF57-730B-E811-80C3-3863BB430E3F,6933,,2205000
40.615165,-73.909953,2.8,695000,2017,2,RR101,11234,C6A2A057-730B-E811-80C3-3863BB430E3F,5100,,920000
40.627231,-73.924003,4.5,385000,2017,2,RR101,11234,C6A2B857-730B-E811-80C3-3863BB430E3F,2000,,515000
40.60663,-73.902414,1.2,1073000,2017,3,RR101,11234,C6BBCB57-730B-E811-80C3-3863BB430E3F,4800,,1639000
40.616704,-73.902417,2.2,632000,2017,2,RR101,11234,C6BCD957-730B-E811-80C3-3863BB430E3F,8000,,1125000
40.606888,-73.904244,1.7,747000,2017,2,RR101,11234,C6BDCB57-730B-E811-80C3-3863BB430E3F,4200,,1141000
40.62719,-73.934328,5.8,381000,2017,2,RR101,11234,C6DED957-730B-E811-80C3-3863BB430E3F,1683,,530000
40.641058,-73.910827,5.7,305000,2017,2,RR101,11236,C6E5BF57-730B-E811-80C3-3863BB430E3F,2000,,445000
40.589375,-73.948603,3,496000,2017,2,RR101,11235,C6EEC157-730B-E811-80C3-3863BB430E3F,2500,,649000
40.606845,-73.906953,0.6,682000,2017,2,RR101,11234,C6F0BF57-730B-E811-80C3-3863BB430E3F,4433,,1044000
40.624408,-73.930134,4.6,365000,2017,2,RR101,11234,C6F0CD57-730B-E811-80C3-3863BB430E3F,1800,,486000
40.643067,-73.904089,5.6,118000,2017,2,RR101,11236,C6F3CD57-730B-E811-80C3-3863BB430E3F,6967,,441000
40.606779,-73.914029,1.3,476000,2017,2,RR101,11234,C703C255-730B-E811-80C3-3863BB430E3F,2358,,682000
40.578902,-73.950563,1,1885000,2017,2.5,RR101,11235,C70EAF57-730B-E811-80C3-3863BB430E3F,6000,,2534000
40.649653,-73.918692,8.1,161000,2017,1,RR101,11236,C734BD57-730B-E811-80C3-3863BB430E3F,2900,,414000
40.580223,-73.954739,2.9,390000,2017,2,RR101,11235,C74EBD57-730B-E811-80C3-3863BB430E3F,2000,,662000
40.622741,-73.926046,4.7,260000,2017,2,RR101,11234,C75DA557-730B-E811-80C3-3863BB430E3F,1300,,351000
40.605905,-73.914823,0.4,327000,2017,2,RR101,11234,C776A557-730B-E811-80C3-3863BB430E3F,2300,,559000
40.609511,-73.927129,3.5,495000,2017,2,RR101,11234,C7B3B357-730B-E811-80C3-3863BB430E3F,2000,,653000
40.650851,-73.912466,7.4,180000,2017,2,RR101,11236,C7C1BA57-730B-E811-80C3-3863BB430E3F,2000,,387000
40.641465,-73.913256,5.8,204000,2017,2,RR101,11236,C7DA9B57-730B-E811-80C3-3863BB430E3F,1800,,366000
40.639142,-73.888012,2.2,224000,2017,2,RR101,11236,C7DABA57-730B-E811-80C3-3863BB430E3F,2600,,384000
40.628509,-73.925723,4.7,324000,2017,2,RR101,11234,C7ECAE57-730B-E811-80C3-3863BB430E3F,1808,,474000
40.632154,-73.894585,2.8,294000,2017,2,RR101,11236,C7F39B57-730B-E811-80C3-3863BB430E3F,2000,,414000
40.638629,-73.890792,2.7,263000,2017,1,RR101,11236,C7F6B557-730B-E811-80C3-3863BB430E3F,4000,,432000
40.640204,-73.887946,2.2,317000,2017,1,RR101,11236,C801C257-730B-E811-80C3-3863BB430E3F,4150,,520000
40.590057,-73.941084,2.8,569000,2017,2,RR101,11235,C802A357-730B-E811-80C3-3863BB430E3F,1890,,720000
40.612834,-73.941132,5.4,478000,2017,2,RR101,11234,C806A357-730B-E811-80C3-3863BB430E3F,2000,,664000
40.627079,-73.933307,5.8,313000,2017,2,RR101,11234,C808C957-730B-E811-80C3-3863BB430E3F,1600,,428000
40.622566,-73.920252,4.2,370000,2017,2,RR101,11234,C814C257-730B-E811-80C3-3863BB430E3F,4000,,606000
40.633034,-73.908172,2.5,236000,2017,2,RR101,11236,C81BD557-730B-E811-80C3-3863BB430E3F,1280,,349000
40.624961,-73.93513,4.6,347000,2017,2,RR101,11234,C8219E57-730B-E811-80C3-3863BB430E3F,2240,,527000
40.619062,-73.937038,5.6,349000,2017,2,RR101,11234,C821C257-730B-E811-80C3-3863BB430E3F,936,,481000
40.615671,-73.921832,2.8,331000,2017,2,RR101,11234,C82CAA57-730B-E811-80C3-3863BB430E3F,1800,,459000
40.628411,-73.926686,5.2,331000,2017,1,RR101,11234,C82FD557-730B-E811-80C3-3863BB430E3F,2233,,518000
40.631289,-73.932166,6.9,349000,2017,2,RR101,11234,C8379E57-730B-E811-80C3-3863BB430E3F,1967,,497000
40.616165,-73.928668,4.3,304000,2017,2.5,RR101,11234,C83DD057-730B-E811-80C3-3863BB430E3F,2400,,472000
40.614574,-73.910658,2.6,430000,2017,1,RR101,11234,C861C457-730B-E811-80C3-3863BB430E3F,5922,,754000
40.575729,-73.947683,1,1021000,2017,2,RR101,11235,C867B857-730B-E811-80C3-3863BB430E3F,3059,,1485000
40.575157,-73.947576,0.3,1034000,2017,2,RR101,11235,C8699957-730B-E811-80C3-3863BB430E3F,3059,,1426000
40.615318,-73.921794,2.7,323000,2017,2,RR101,11234,C878B857-730B-E811-80C3-3863BB430E3F,2000,,490000
40.620431,-73.904105,2.8,495000,2017,1.5,RR101,11234,C879D757-730B-E811-80C3-3863BB430E3F,4000,,753000
40.630091,-73.929837,6.2,331000,2017,2,RR101,11234,C884CB57-730B-E811-80C3-3863BB430E3F,1440,,437000
40.638734,-73.907013,4.3,321000,2017,1.5,RR101,11236,C885A557-730B-E811-80C3-3863BB430E3F,2400,,474000
40.612694,-73.939273,5.1,624000,2017,1.75,RR101,11234,C885BF57-730B-E811-80C3-3863BB430E3F,3500,,892000
40.62761,-73.931622,6.1,333000,2017,2,RR101,11234,C891A557-730B-E811-80C3-3863BB430E3F,2500,,518000
40.642242,-73.88464,1.4,300000,2017,2,RR101,11236,C8ABBF57-730B-E811-80C3-3863BB430E3F,2592,,428000
40.632012,-73.930367,6.3,354000,2017,1,RR101,11234,C8B6A057-730B-E811-80C3-3863BB430E3F,2350,,497000
40.61054,-73.915095,0.9,794000,2017,2.5,RR101,11234,C8B9A057-730B-E811-80C3-3863BB430E3F,5060,,1152000
40.579608,-73.939669,1.4,734000,2017,1,RR101,11235,C8BED957-730B-E811-80C3-3863BB430E3F,3100,,994000
40.639158,-73.887556,2.2,235000,2017,2,RR101,11236,C8C5CB57-730B-E811-80C3-3863BB430E3F,2600,,395000
40.610377,-73.903083,1.1,765000,2017,2,RR101,11234,C8CDA057-730B-E811-80C3-3863BB430E3F,9288,,1351000
40.617634,-73.929774,4.5,297000,2017,2,RR101,11234,C8CFCB57-730B-E811-80C3-3863BB430E3F,2850,,492000
40.609615,-73.928855,3.9,457000,2017,1,RR101,11234,C8E7BF57-730B-E811-80C3-3863BB430E3F,2000,,610000
40.612392,-73.935749,4.6,465000,2017,2,RR101,11234,C8E9BF57-730B-E811-80C3-3863BB430E3F,1573,,621000
40.632177,-73.922586,4.3,276000,2017,2,RR101,11234,C8F9D457-730B-E811-80C3-3863BB430E3F,2000,,396000
40.635515,-73.890206,2.7,141000,2017,1,RR101,11236,C902B657-730B-E811-80C3-3863BB430E3F,2500,,281000
40.63983,-73.901991,4.1,338000,2017,1,RR101,11236,C907AF57-730B-E811-80C3-3863BB430E3F,5269,,670000
40.575059,-73.947557,0.2,918000,2017,2,RR101,11235,C910AF57-730B-E811-80C3-3863BB430E3F,4082,,1379000
40.646431,-73.918031,6.7,153000,2017,2,RR101,11236,C915C255-730B-E811-80C3-3863BB430E3F,1600,,337000
40.61671,-73.899091,1.9,593000,2017,2,RR101,11234,C936BD57-730B-E811-80C3-3863BB430E3F,6726,,968000
40.578128,-73.94372,1.9,1284000,2017,1,RR101,11235,C937B157-730B-E811-80C3-3863BB430E3F,3888,,1698000
40.639319,-73.891505,3,242000,2017,2,RR101,11236,C948BD57-730B-E811-80C3-3863BB430E3F,2600,,387000
40.616565,-73.940371,6.3,441000,2017,2,RR101,11234,C955B157-730B-E811-80C3-3863BB430E3F,2000,,602000
40.610621,-73.90978,2.3,454000,2017,2,RR101,11234,C957BD57-730B-E811-80C3-3863BB430E3F,2250,,656000
40.584482,-73.940007,2.2,368000,2017,1,RR101,11235,C9739957-730B-E811-80C3-3863BB430E3F,1690,,485000
40.621423,-73.930217,4.8,422000,2017,2,RR101,11234,C9C19B57-730B-E811-80C3-3863BB430E3F,1500,,550000
40.632431,-73.921663,4.3,256000,2017,2,RR101,11234,C9C5B357-730B-E811-80C3-3863BB430E3F,1800,,377000
40.614991,-73.932486,4.4,392000,2017,2,RR101,11234,C9F2AE57-730B-E811-80C3-3863BB430E3F,1860,,561000
40.607969,-73.904167,3.6,798000,2017,2,RR101,11234,C9FAB557-730B-E811-80C3-3863BB430E3F,4283,,1177000
40.609322,-73.926067,3.1,311000,2017,2,RR101,11234,CA10C957-730B-E811-80C3-3863BB430E3F,2500,,478000
40.61751,-73.93349,4.7,412000,2017,2,RR101,11234,CA1BC257-730B-E811-80C3-3863BB430E3F,3000,,643000
40.613341,-73.931299,4.2,408000,2017,2,RR101,11234,CA1CAA57-730B-E811-80C3-3863BB430E3F,2150,,568000
40.627666,-73.928958,5.7,430000,2017,2,RR101,11234,CA1FC957-730B-E811-80C3-3863BB430E3F,2000,,587000
40.578334,-73.941622,2.1,750000,2017,2,RR101,11235,CA25C957-730B-E811-80C3-3863BB430E3F,1800,,962000
40.606897,-73.930353,3.4,559000,2017,2,RR101,11234,CA269E57-730B-E811-80C3-3863BB430E3F,2000,,699000
40.632968,-73.911293,4.4,243000,2017,2,RR101,11236,CA29AA57-730B-E811-80C3-3863BB430E3F,4850,,568000
40.579289,-73.960778,2.7,246000,2017,1,RR101,11235,CA40AA57-730B-E811-80C3-3863BB430E3F,1879,,418000
40.604974,-73.905615,0,1526000,2017,2.75,RR101,11234,CA4BAA57-730B-E811-80C3-3863BB430E3F,4800,,2074000
40.625553,-73.926852,4.8,328000,2017,1,RR101,11234,CA4CC457-730B-E811-80C3-3863BB430E3F,2300,,504000
40.612949,-73.934874,4.8,466000,2017,2,RR101,11234,CA4ED057-730B-E811-80C3-3863BB430E3F,1573,,607000
40.642085,-73.909636,6.1,336000,2017,2,RR101,11236,CA5BD757-730B-E811-80C3-3863BB430E3F,853,,415000
40.614741,-73.924625,3.2,387000,2017,2,RR101,11234,CA689957-730B-E811-80C3-3863BB430E3F,2800,,610000
40.588485,-73.941745,3.2,451000,2017,2,RR101,11235,CA6DB857-730B-E811-80C3-3863BB430E3F,1852,,586000
40.635267,-73.894331,2.7,250000,2017,2,RR101,11236,CA71AC57-730B-E811-80C3-3863BB430E3F,2659,,412000
40.617151,-73.934794,5.2,427000,2017,2,RR101,11234,CA7AD757-730B-E811-80C3-3863BB430E3F,2000,,609000
40.637416,-73.889178,2.6,214000,2017,1,RR101,11236,CA7DAC57-730B-E811-80C3-3863BB430E3F,756,,272000
40.63169,-73.929971,6.3,325000,2017,1,RR101,11234,CA82A557-730B-E811-80C3-3863BB430E3F,2400,,497000
40.61618,-73.926655,4.4,287000,2017,2,RR101,11234,CA83A057-730B-E811-80C3-3863BB430E3F,1600,,421000
40.620125,-73.910373,2.7,372000,2017,2,RR101,11234,CA8FC457-730B-E811-80C3-3863BB430E3F,2730,,556000
40.581556,-73.948823,0.2,574000,2017,2,RR101,11235,CA90CB57-730B-E811-80C3-3863BB430E3F,2320,,888000
40.578866,-73.944819,1.1,884000,2017,2,RR101,11235,CA93BF57-730B-E811-80C3-3863BB430E3F,6000,,1732000
40.620651,-73.926768,5,350000,2017,2,RR101,11234,CA93D257-730B-E811-80C3-3863BB430E3F,2500,,588000
40.591064,-73.94303,3.2,573000,2017,2,RR101,11235,CA9BB857-730B-E811-80C3-3863BB430E3F,2000,,717000
40.634341,-73.893082,2.7,283000,2017,2,RR101,11236,CAB2BF57-730B-E811-80C3-3863BB430E3F,4204,,515000
40.633118,-73.896974,3.3,330000,2017,2,RR101,11236,CAB6D257-730B-E811-80C3-3863BB430E3F,2046,,457000
40.622077,-73.928363,4.7,295000,2017,2,RR101,11234,CAC7A057-730B-E811-80C3-3863BB430E3F,2167,,451000
40.609763,-73.924855,3,450000,2017,2,RR101,11234,CACDCD57-730B-E811-80C3-3863BB430E3F,2000,,590000
40.617551,-73.934013,4.9,322000,2017,2,RR101,11234,CAD6CD57-730B-E811-80C3-3863BB430E3F,4000,,651000
40.621065,-73.911425,2.6,474000,2017,2,RR101,11234,CADBBF57-730B-E811-80C3-3863BB430E3F,2600,,655000
40.616156,-73.938119,6,405000,2017,2,RR101,11234,CADBCB57-730B-E811-80C3-3863BB430E3F,2800,,604000
40.605352,-73.911783,0.8,568000,2017,1,RR101,11234,CADECB57-730B-E811-80C3-3863BB430E3F,4042,,891000
40.633162,-73.902035,2.5,323000,2017,2,RR101,11236,CAE0AE57-730B-E811-80C3-3863BB430E3F,2833,,462000
40.622034,-73.924392,4.7,435000,2017,2.5,RR101,11234,CAE7C157-730B-E811-80C3-3863BB430E3F,4000,,651000
40.610526,-73.925556,3.3,475000,2017,1,RR101,11234,CAE9CD57-730B-E811-80C3-3863BB430E3F,4000,,790000
40.63165,-73.92216,4.3,250000,2017,2,RR101,11234,CAF4A257-730B-E811-80C3-3863BB430E3F,1800,,363000
40.57535,-73.949893,0.6,1476000,2017,2,RR101,11235,CAFEC157-730B-E811-80C3-3863BB430E3F,4000,,1974000
40.639156,-73.888858,2.3,235000,2017,2,RR101,11236,CB23BD57-730B-E811-80C3-3863BB430E3F,2600,,395000
40.632701,-73.911459,4.5,294000,2017,2,RR101,11236,CB31BD57-730B-E811-80C3-3863BB430E3F,2600,,455000
40.580242,-73.951752,1,829000,2017,2,RR101,11235,CB3DB157-730B-E811-80C3-3863BB430E3F,4000,,1158000
40.613655,-73.944187,5.9,406000,2017,2,RR101,11234,CB42B157-730B-E811-80C3-3863BB430E3F,1991,,621000
40.632162,-73.927996,6.1,374000,2017,2,RR101,11234,CB43BD57-730B-E811-80C3-3863BB430E3F,1800,,490000
40.606902,-73.932158,3.5,412000,2017,2,RR101,11234,CB44BD57-730B-E811-80C3-3863BB430E3F,2000,,532000
40.618539,-73.940208,6.1,461000,2017,2,RR101,11234,CB61BD57-730B-E811-80C3-3863BB430E3F,1600,,627000
40.62349,-73.934167,4.6,299000,2017,2,RR101,11234,CB73A557-730B-E811-80C3-3863BB430E3F,1656,,447000
40.632112,-73.927991,6.1,374000,2017,2,RR101,11234,CBA1B357-730B-E811-80C3-3863BB430E3F,1800,,490000
40.619963,-73.939461,6,448000,2017,2,RR101,11234,CBADB357-730B-E811-80C3-3863BB430E3F,1817,,593000
40.581119,-73.951924,0.6,1248000,2017,3,RR101,11235,CBB2B357-730B-E811-80C3-3863BB430E3F,4000,,1611000
40.63892,-73.90089,4.4,107000,2017,1.5,RR101,11236,CBBFB357-730B-E811-80C3-3863BB430E3F,5000,,430000
40.615802,-73.925309,4.3,289000,2017,2,RR101,11234,CBD1B357-730B-E811-80C3-3863BB430E3F,3000,,492000
40.591557,-73.94312,3.3,543000,2017,2,RR101,11235,CBD5B357-730B-E811-80C3-3863BB430E3F,2000,,698000
40.578957,-73.941038,1.6,828000,2017,2,RR101,11235,CBDC9B57-730B-E811-80C3-3863BB430E3F,1892,,1077000
40.592233,-73.952098,5.8,559000,2017,2,RR101,11235,CBDEB357-730B-E811-80C3-3863BB430E3F,1983,,725000
40.62354,-73.930271,4.6,359000,2017,2.5,RR101,11234,CBF69B57-730B-E811-80C3-3863BB430E3F,2633,,519000
40.646497,-73.896002,2.9,175000,2017,2,RR101,11236,CC03C257-730B-E811-80C3-3863BB430E3F,1800,,321000
40.638055,-73.903654,4.1,257000,2017,2,RR101,11236,CC0CC957-730B-E811-80C3-3863BB430E3F,2380,,420000
40.605947,-73.914756,0.4,310000,2017,2,RR101,11234,CC0DD557-730B-E811-80C3-3863BB430E3F,2300,,565000
40.592095,-73.94526,3.6,592000,2017,2,RR101,11235,CC14AA57-730B-E811-80C3-3863BB430E3F,2000,,792000
40.613673,-73.933369,4.6,433000,2017,2,RR101,11234,CC15C957-730B-E811-80C3-3863BB430E3F,2500,,647000
40.611585,-73.939262,4.7,473000,2017,2,RR101,11234,CC19AA57-730B-E811-80C3-3863BB430E3F,1792,,642000
40.629909,-73.93407,7,417000,2017,2,RR101,11234,CC1BD557-730B-E811-80C3-3863BB430E3F,1240,,515000
40.616942,-73.937013,5.7,437000,2017,2,RR101,11234,CC24C257-730B-E811-80C3-3863BB430E3F,2000,,604000
40.608375,-73.933235,3.9,570000,2017,2,RR101,11234,CC25C257-730B-E811-80C3-3863BB430E3F,1800,,705000
40.60574,-73.915019,0.2,311000,2017,2,RR101,11234,CC29C957-730B-E811-80C3-3863BB430E3F,2001,,540000
40.647267,-73.902809,5.1,219000,2017,2,RR101,11236,CC2AD557-730B-E811-80C3-3863BB430E3F,1640,,336000
40.624475,-73.926597,4.7,314000,2017,1,RR101,11234,CC2DAA57-730B-E811-80C3-3863BB430E3F,2200,,447000
40.612019,-73.921518,2.7,304000,2017,2,RR101,11234,CC2DD557-730B-E811-80C3-3863BB430E3F,2500,,508000
40.622518,-73.908143,2.6,574000,2017,2,RR101,11234,CC37AA57-730B-E811-80C3-3863BB430E3F,2700,,739000
40.584461,-73.938572,2.2,177000,2017,1,RR101,11235,CC38DC57-730B-E811-80C3-3863BB430E3F,1591,,296000
40.612692,-73.938517,5.1,807000,2017,1.75,RR101,11234,CC43D057-730B-E811-80C3-3863BB430E3F,4000,,1108000
40.614851,-73.926151,4.2,309000,2017,2,RR101,11234,CC47D057-730B-E811-80C3-3863BB430E3F,1833,,462000
40.639519,-73.886707,2.1,250000,2017,2,RR101,11236,CC4BD057-730B-E811-80C3-3863BB430E3F,2600,,410000
40.630458,-73.931654,6.6,363000,2017,2,RR101,11234,CC4FA557-730B-E811-80C3-3863BB430E3F,2500,,551000
40.610241,-73.9404,4.3,684000,2017,2.5,RR101,11234,CC66B857-730B-E811-80C3-3863BB430E3F,3300,,929000
40.645956,-73.919749,5.9,189000,2017,2,RR101,11236,CC67C457-730B-E811-80C3-3863BB430E3F,1440,,378000
40.577818,-73.949964,1,1159000,2017,2,RR101,11235,CC6DCB57-730B-E811-80C3-3863BB430E3F,3000,,1584000
40.586039,-73.944134,3.1,519000,2017,2,RR101,11235,CC73CB57-730B-E811-80C3-3863BB430E3F,1710,,657000
40.632087,-73.907828,1.6,300000,2017,2,RR101,11236,CC75B857-730B-E811-80C3-3863BB430E3F,1600,,432000
40.611017,-73.941267,4.7,569000,2017,2.5,RR101,11234,CC75D757-730B-E811-80C3-3863BB430E3F,3100,,819000
40.632199,-73.920329,4.1,236000,2017,2,RR101,11234,CC85CB57-730B-E811-80C3-3863BB430E3F,2500,,392000
40.610492,-73.930901,4.3,502000,2017,2,RR101,11234,CC8ACB57-730B-E811-80C3-3863BB430E3F,1530,,628000
40.606931,-73.910889,0.7,501000,2017,1,RR101,11234,CC8CA557-730B-E811-80C3-3863BB430E3F,4100,,871000
40.610663,-73.936256,4.2,525000,2017,2,RR101,11234,CC90BF57-730B-E811-80C3-3863BB430E3F,2000,,701000
40.609991,-73.936066,4.1,533000,2017,2,RR101,11234,CC91AC57-730B-E811-80C3-3863BB430E3F,2000,,682000
40.633984,-73.932155,6,309000,2017,2,RR101,11234,CC92A057-730B-E811-80C3-3863BB430E3F,1600,,417000
40.645688,-73.919446,5.8,190000,2017,2,RR101,11236,CCA7BF57-730B-E811-80C3-3863BB430E3F,1440,,378000
40.629711,-73.930121,6.2,365000,2017,1,RR101,11234,CCA9CB57-730B-E811-80C3-3863BB430E3F,2200,,498000
40.627277,-73.92495,4.8,325000,2017,2,RR101,11234,CCB3BF57-730B-E811-80C3-3863BB430E3F,2000,,484000
40.636202,-73.925539,4.5,259000,2017,1,RR101,11234,CCB4BF57-730B-E811-80C3-3863BB430E3F,2100,,437000
40.606196,-73.90236,1.2,1038000,2017,1,RR101,11234,CCBCD957-730B-E811-80C3-3863BB430E3F,4800,,1376000
40.613143,-73.934568,4.7,467000,2017,2,RR101,11234,CCC5D957-730B-E811-80C3-3863BB430E3F,1424,,597000
40.613034,-73.910811,2.5,529000,2017,1,RR101,11234,CCCFD957-730B-E811-80C3-3863BB430E3F,5100,,905000
