RowID,PropertyZip,SquareFeet,Latitude,Longitude,Elevation,PropertyCountyLandUseCode,NoOfStories,StoryTypeStdCode,ImprovementMarketValue,TotalMarketValue,MarketValueYear
BADC6EBA-6FCB-E811-80C3-3863BB430E3F,77554,7231,29.144974,-95.052309,1.1,RR101,1,,251290,504830,2018
BAE16EBA-6FCB-E811-80C3-3863BB430E3F,77550,2265,29.299258,-94.790698,1.7,RR101,2,,182700,191120,2018
BAE562BA-6FCB-E811-80C3-3863BB430E3F,77550,7405,29.311323,-94.769122,1.7,RR101,1,,75790,125810,2018
BAEA7FBA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.299396,-94.783265,1.5,RR101,2,,126990,136530,2018
BAEC62BA-6FCB-E811-80C3-3863BB430E3F,77550,5009,29.291315,-94.791863,2.6,RR101,2,,246290,265370,2018
BAEF7FBA-6FCB-E811-80C3-3863BB430E3F,77551,8973,29.280966,-94.824609,2.9,RR101,1,,95200,124600,2018
BAF379BA-6FCB-E811-80C3-3863BB430E3F,77551,6186,29.269783,-94.836847,1.5,RR101,1,,122110,140090,2018
BAF862BA-6FCB-E811-80C3-3863BB430E3F,77551,2962,29.285897,-94.81987,2.7,RR101,1,,62620,75000,2018
BAF962BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.302934,-94.774902,1.4,RR101,1,,89270,108340,2018
BB0180BA-6FCB-E811-80C3-3863BB430E3F,77554,9322,29.126553,-95.071405,0.5,RR101,1.5,,177520,193860,2018
BB045DBA-6FCB-E811-80C3-3863BB430E3F,77551,6186,29.270083,-94.837221,0.5,RR101,1,,131140,149120,2018
BB055DBA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.20519,-94.937675,2.9,RR101,1.5,,195660,257910,2018
BB085DBA-6FCB-E811-80C3-3863BB430E3F,77550,2134,29.281335,-94.812754,3.1,RR101,1,,137200,149290,2018
BB095DBA-6FCB-E811-80C3-3863BB430E3F,77554,8886,29.18224,-94.97523,2.2,RR101,1.5,,150450,176850,2018
BB0E5DBA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.213612,-94.918833,2.5,RR101,1,,180590,257090,2018
BB125DBA-6FCB-E811-80C3-3863BB430E3F,77550,4487,29.294387,-94.809618,3,RR101,2,,86140,111470,2018
BB188BBA-6FCB-E811-80C3-3863BB430E3F,77551,4312,29.277769,-94.828233,0.8,RR101,2,,135780,141810,2018
BB1968BA-6FCB-E811-80C3-3863BB430E3F,77554,31058,,,1.6,RR101,,,10000,134230,2018
BB1B68BA-6FCB-E811-80C3-3863BB430E3F,77554,8973,29.138269,-95.050229,1.6,RR101,1.5,,147650,318650,2018
BB1B8BBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.28558,-94.799808,1.6,RR101,1.5,,254930,274010,2018
BB1E8BBA-6FCB-E811-80C3-3863BB430E3F,77554,4792,29.295645,-94.919363,1.4,RR101,2,BMT,462380,557020,2018
BB3865BA-6FCB-E811-80C3-3863BB430E3F,77554,5358,29.13601,-95.05526,1.7,RR101,2,,333390,372100,2018
BB3F65BA-6FCB-E811-80C3-3863BB430E3F,77554,8760,29.186544,-94.97531,3.5,RR101,1,,137790,163740,2018
BB4683BA-6FCB-E811-80C3-3863BB430E3F,77554,221111,29.236504,-94.915976,2.8,RR101,1,,160450,208040,2018
BB4883BA-6FCB-E811-80C3-3863BB430E3F,77550,4051,29.299079,-94.789611,0.6,RR101,1,,127100,142160,2018
BB4A83BA-6FCB-E811-80C3-3863BB430E3F,77554,10062,29.217438,-94.937867,2.8,RR101,2,,925030,1089910,2018
BB5183BA-6FCB-E811-80C3-3863BB430E3F,77554,4182,29.252999,-94.86828,1.5,RR101,1,,107430,132000,2018
BB5883BA-6FCB-E811-80C3-3863BB430E3F,77550,5532,29.303819,-94.781708,3.8,RR101,1.5,,329780,353380,2018
BB638EBA-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.146409,-95.047,0.1,RR101,1,,94870,250000,2018
BB648EBA-6FCB-E811-80C3-3863BB430E3F,77554,4487,29.139215,-95.050488,1.5,RR101,1,,126670,212170,2018
BB7A77BA-6FCB-E811-80C3-3863BB430E3F,77554,6665,29.298559,-94.916231,3.8,RR101,1,BMT,349690,418670,2018
BB8C6ABA-6FCB-E811-80C3-3863BB430E3F,77551,5140,29.286635,-94.817455,3.8,RR101,1,,179660,204080,2018
BB955FBA-6FCB-E811-80C3-3863BB430E3F,77551,5140,29.284336,-94.816916,2.4,RR101,1,,108240,129530,2018
BB9C5FBA-6FCB-E811-80C3-3863BB430E3F,77554,21867,29.244167,-94.876642,2.3,RR101,1.5,,310260,332130,2018
BBAA6ABA-6FCB-E811-80C3-3863BB430E3F,77550,4182,29.292569,-94.810267,3.8,RR101,1,,55580,71170,2018
BBB67CBA-6FCB-E811-80C3-3863BB430E3F,77550,4400,29.292103,-94.799983,2.6,RR101,2,,81540,97910,2018
BBBA6CBA-6FCB-E811-80C3-3863BB430E3F,77554,6578,29.195269,-94.980565,1.4,RR101,2,,317520,457030,2018
BBBE6CBA-6FCB-E811-80C3-3863BB430E3F,77550,5793,29.322429,-94.772046,3,RR101,1,,159900,185280,2018
BBBE7CBA-6FCB-E811-80C3-3863BB430E3F,77554,6882,29.184915,-94.978664,3.6,RR101,2,,153350,173770,2018
BBC07CBA-6FCB-E811-80C3-3863BB430E3F,77554,7449,29.186173,-94.977091,2.8,RR101,1,,172340,194450,2018
BBC17CBA-6FCB-E811-80C3-3863BB430E3F,77551,9060,29.267176,-94.84467,2.5,RR101,1.5,,635290,712170,2018
BBC67CBA-6FCB-E811-80C3-3863BB430E3F,77554,10629,29.205363,-94.941063,1,RR101,1.5,,256610,293340,2018
BBC87CBA-6FCB-E811-80C3-3863BB430E3F,77550,4530,29.290467,-94.794018,1.5,RR101,1,,137060,151420,2018
BBD16EBA-6FCB-E811-80C3-3863BB430E3F,77550,1742,29.29499,-94.792377,1.5,RR101,1,,130150,145220,2018
BBD47CBA-6FCB-E811-80C3-3863BB430E3F,77554,4792,29.196429,-94.986793,1.4,RR101,1,,147760,266100,2018
BBD86EBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.289533,-94.807946,1.5,RR101,1,,81710,100790,2018
BBEC5CBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.139171,-95.048023,2.2,RR101,,,282670,310980,2018
BBFB5CBA-6FCB-E811-80C3-3863BB430E3F,77550,3964,29.283674,-94.80511,2.7,RR101,1,,83050,97900,2018
BC0263BA-6FCB-E811-80C3-3863BB430E3F,77554,11195,29.267844,-94.877758,2.3,RR101,,,4500,132650,2018
BC0A7ABA-6FCB-E811-80C3-3863BB430E3F,77551,7928,29.268585,-94.840597,3.3,RR101,1,,190590,215240,2018
BC127ABA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.302531,-94.774906,1.5,RR101,1,,117570,146460,2018
BC147ABA-6FCB-E811-80C3-3863BB430E3F,77550,8059,29.314471,-94.769912,1.9,RR101,1,,146890,185870,2018
BC1568BA-6FCB-E811-80C3-3863BB430E3F,77551,2962,29.288763,-94.823786,4,RR101,1,,111980,122480,2018
BC228BBA-6FCB-E811-80C3-3863BB430E3F,77554,10716,29.207345,-94.931792,3,RR101,2,,267050,347050,2018
BC3168BA-6FCB-E811-80C3-3863BB430E3F,77551,12545,29.277394,-94.81811,2.2,RR101,2,,340490,397110,2018
BC3468BA-6FCB-E811-80C3-3863BB430E3F,77554,5009,29.136032,-95.050222,4.1,RR101,,,268620,313620,2018
BC3768BA-6FCB-E811-80C3-3863BB430E3F,77554,5227,29.139279,-95.049387,2,RR101,1,,244000,343750,2018
BC4185BA-6FCB-E811-80C3-3863BB430E3F,77550,2309,29.299507,-94.780668,2.7,RR101,2,,121270,129850,2018
BC418EBA-6FCB-E811-80C3-3863BB430E3F,77551,11500,29.271661,-94.821676,3.3,RR101,1,,276540,319220,2018
BC4385BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.29603,-94.788866,1.5,RR101,2,,130860,149930,2018
BC4485BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.278618,-94.824757,2.9,RR101,1,,129370,150380,2018
BC458EBA-6FCB-E811-80C3-3863BB430E3F,77554,5576,29.295458,-94.919102,0.9,RR101,2,,273310,343550,2018
BC4785BA-6FCB-E811-80C3-3863BB430E3F,77551,4922,29.272075,-94.844861,2.9,RR101,1,,35900,42790,2018
BC4A92BA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.197746,-94.982872,1.5,RR101,1,,163900,310750,2018
BC4B85BA-6FCB-E811-80C3-3863BB430E3F,77554,5314,29.138365,-95.053109,3.3,RR101,2,,467860,560000,2018
BC4C92BA-6FCB-E811-80C3-3863BB430E3F,77551,5227,29.287388,-94.839324,1.5,RR101,1,,60920,83240,2018
BC4D8EBA-6FCB-E811-80C3-3863BB430E3F,77550,6360,29.305702,-94.786993,2.3,RR101,2,,416180,443060,2018
BC4D92BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.296462,-94.789551,1.9,RR101,1,,28840,48000,2018
BC4F85BA-6FCB-E811-80C3-3863BB430E3F,77550,7710,29.308065,-94.780071,1.4,RR101,1,,259500,292590,2018
BC558EBA-6FCB-E811-80C3-3863BB430E3F,77551,3485,29.281662,-94.820156,1.8,RR101,1,,73640,88080,2018
BC5592BA-6FCB-E811-80C3-3863BB430E3F,77554,8059,29.218259,-94.933443,0.3,RR101,2,,308350,375070,2018
BC5792BA-6FCB-E811-80C3-3863BB430E3F,77550,2919,29.296782,-94.815551,2.9,RR101,2,,58570,65110,2018
BC5977BA-6FCB-E811-80C3-3863BB430E3F,77550,2352,29.283728,-94.803614,0.1,RR101,2,,118800,127580,2018
BC5985BA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.207449,-94.934986,1.5,RR101,1,,254270,282470,2018
BC598EBA-6FCB-E811-80C3-3863BB430E3F,77550,1786,29.296863,-94.809344,0.4,RR101,1,,18990,24680,2018
BC5A85BA-6FCB-E811-80C3-3863BB430E3F,77550,12850,29.282327,-94.805138,1.3,RR101,2,,145770,231050,2018
BC5C8EBA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.204372,-94.935676,0.6,RR101,1,,259550,341680,2018
BC5D8EBA-6FCB-E811-80C3-3863BB430E3F,77550,2439,29.296115,-94.799149,3.9,RR101,1,,8330,16070,2018
BC6377BA-6FCB-E811-80C3-3863BB430E3F,77550,6360,29.300803,-94.777888,1.5,RR101,1,,67950,87790,2018
BC6777BA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.258699,-94.843696,1.6,RR101,2,,245960,258250,2018
BC6977BA-6FCB-E811-80C3-3863BB430E3F,77554,18687,29.224063,-94.900275,0.9,RR101,1,,491500,628960,2018
BC6D77BA-6FCB-E811-80C3-3863BB430E3F,77554,28227,29.166175,-94.997565,4,RR101,2,,328130,591860,2018
BC9E72BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.293566,-94.798259,1.1,RR101,1,,52530,71600,2018
BCAF72BA-6FCB-E811-80C3-3863BB430E3F,77554,7231,29.145185,-95.051961,1.6,RR101,1.5,,371400,624940,2018
BCB272BA-6FCB-E811-80C3-3863BB430E3F,77550,2047,29.295632,-94.784295,2.8,RR101,1,,87190,94850,2018
BCC26CBA-6FCB-E811-80C3-3863BB430E3F,77554,4269,29.300072,-94.90838,1.5,RR101,2,,311510,370990,2018
BCDA6EBA-6FCB-E811-80C3-3863BB430E3F,77550,2657,29.30555,-94.786468,2.7,RR101,1,,241040,252540,2018
BCDC6EBA-6FCB-E811-80C3-3863BB430E3F,77551,5489,29.288056,-94.830873,2,RR101,1,,106640,114340,2018
BCDF6EBA-6FCB-E811-80C3-3863BB430E3F,77554,4487,29.139689,-95.050482,1.8,RR101,2,,298060,383560,2018
BCE06EBA-6FCB-E811-80C3-3863BB430E3F,77554,16771,29.200434,-94.942633,1.5,RR101,1.5,,110010,172950,2018
BCEF6EBA-6FCB-E811-80C3-3863BB430E3F,77554,5354,29.301644,-94.909192,2.1,RR101,,,408840,506500,2018
BCF27FBA-6FCB-E811-80C3-3863BB430E3F,77550,3398,29.29365,-94.789197,4.1,RR101,1,,91680,104340,2018
BD0280BA-6FCB-E811-80C3-3863BB430E3F,77554,5097,29.224037,-94.918559,3.1,RR101,2,,300930,388600,2018
BD045DBA-6FCB-E811-80C3-3863BB430E3F,77551,5445,29.275802,-94.828335,1.7,RR101,1,,154270,161900,2018
BD0480BA-6FCB-E811-80C3-3863BB430E3F,77554,6578,29.197481,-94.98437,4.3,RR101,1,,77200,319500,2018
BD0E5DBA-6FCB-E811-80C3-3863BB430E3F,77551,9060,29.267302,-94.845643,1.5,RR101,2,,255000,324890,2018
BD1868BA-6FCB-E811-80C3-3863BB430E3F,77554,22521,29.163771,-95.00157,2.2,RR101,2,,403100,661170,2018
BD2068BA-6FCB-E811-80C3-3863BB430E3F,77550,4182,29.29852,-94.779375,4.2,RR101,1,,78890,94570,2018
BD4065BA-6FCB-E811-80C3-3863BB430E3F,77551,3136,29.278968,-94.829184,2.9,RR101,1,,172950,177350,2018
BD4283BA-6FCB-E811-80C3-3863BB430E3F,77554,19994,29.127373,-95.06701,3.4,RR101,1,,77890,112890,2018
BD4483BA-6FCB-E811-80C3-3863BB430E3F,77554,4051,29.137836,-95.055561,2.8,RR101,2,,394280,473300,2018
BD4583BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.288983,-94.794064,2.2,RR101,1,,76100,95170,2018
BD4883BA-6FCB-E811-80C3-3863BB430E3F,77554,5489,29.22066,-94.943173,3.3,RR101,2,,756230,810960,2018
BD488EBA-6FCB-E811-80C3-3863BB430E3F,77554,7013,29.236318,-94.883221,1.6,RR101,2,,293130,343190,2018
BD4983BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.293778,-94.788703,4.3,RR101,1,,193860,212930,2018
BD4B8EBA-6FCB-E811-80C3-3863BB430E3F,77554,19994,29.12941,-95.07,3,RR101,1,,153030,188030,2018
BD628EBA-6FCB-E811-80C3-3863BB430E3F,77550,1742,29.307071,-94.777013,2.6,RR101,1,,82080,90000,2018
BD8A5FBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.141432,-95.043308,2.5,RR101,1,,96640,124950,2018
BD8F5FBA-6FCB-E811-80C3-3863BB430E3F,77550,1394,29.297831,-94.815778,2,RR101,1,,15690,18860,2018
BD946ABA-6FCB-E811-80C3-3863BB430E3F,77551,7971,29.260467,-94.841491,1.1,RR101,1.5,,230230,258750,2018
BD9B6ABA-6FCB-E811-80C3-3863BB430E3F,77554,7884,29.205649,-94.933726,1.6,RR101,1.5,,307370,465770,2018
BD9D6ABA-6FCB-E811-80C3-3863BB430E3F,77550,2439,29.294741,-94.784026,1.7,RR101,1,,69200,78270,2018
BDA05FBA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.281236,-94.823579,1.5,RR101,1,,98100,119100,2018
BDA45FBA-6FCB-E811-80C3-3863BB430E3F,77554,5576,29.267244,-94.878758,2.8,RR101,1,,73810,101810,2018
BDA66ABA-6FCB-E811-80C3-3863BB430E3F,77550,1263,29.28724,-94.794855,2.9,RR101,1,,74160,78220,2018
BDB26CBA-6FCB-E811-80C3-3863BB430E3F,77554,2962,29.175088,-94.983627,1.5,RR101,1,,121520,146990,2018
BDB56CBA-6FCB-E811-80C3-3863BB430E3F,77550,7187,29.300277,-94.804188,2.4,RR101,2,,85220,99380,2018
BDB77CBA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.301798,-94.775619,1.5,RR101,1,,79050,95230,2018
BDB87CBA-6FCB-E811-80C3-3863BB430E3F,77550,6970,29.29378,-94.791813,4.1,RR101,2,,290400,348540,2018
BDB96CBA-6FCB-E811-80C3-3863BB430E3F,77551,4487,29.280319,-94.821064,1.2,RR101,1,,125030,143590,2018
BDC97CBA-6FCB-E811-80C3-3863BB430E3F,77550,8668,29.294704,-94.787888,2.2,RR101,1,,179820,228760,2018
BDCB6EBA-6FCB-E811-80C3-3863BB430E3F,77551,2962,29.283607,-94.826922,1.5,RR101,1,,60860,73240,2018
BDCE7CBA-6FCB-E811-80C3-3863BB430E3F,77550,2309,29.290051,-94.798727,1.5,RR101,1.5,,191820,200460,2018
BDED5CBA-6FCB-E811-80C3-3863BB430E3F,77550,50573,29.323541,-94.773318,3.4,RR101,1,,205550,387980,2018
BDF15CBA-6FCB-E811-80C3-3863BB430E3F,77550,3136,29.281563,-94.804784,2.1,RR101,,,23080,26908,2018
BDF45CBA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.29666,-94.784842,4.5,RR101,1,,87050,96540,2018
BDFF5CBA-6FCB-E811-80C3-3863BB430E3F,77550,2309,29.303297,-94.784024,2.2,RR101,1,,118310,128230,2018
BE057ABA-6FCB-E811-80C3-3863BB430E3F,77550,10280,29.304472,-94.782832,1.5,RR101,2.5,,460700,500990,2018
BE087ABA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.285084,-94.829386,3.2,RR101,1,,84920,93310,2018
BE0D7ABA-6FCB-E811-80C3-3863BB430E3F,77554,6142,29.296022,-94.922722,1.5,RR101,2,BMT,429920,533460,2018
BE0DC8B5-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.179451,-94.977318,3.8,RR101,1,,192470,245940,2018
BE0F7ABA-6FCB-E811-80C3-3863BB430E3F,77554,17250,29.270635,-94.877009,2.2,RR101,1,,175810,289000,2018
BE137ABA-6FCB-E811-80C3-3863BB430E3F,77551,6360,29.270188,-94.840569,0.5,RR101,1,,200220,219940,2018
BE157ABA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.302675,-94.779512,3.7,RR101,2,,289290,329740,2018
BE238BBA-6FCB-E811-80C3-3863BB430E3F,77551,2483,29.286255,-94.815669,3.9,RR101,1,,86710,96940,2018
BE2968BA-6FCB-E811-80C3-3863BB430E3F,77554,17424,29.251263,-94.868556,2.3,RR101,2,,211440,228860,2018
BE2F68BA-6FCB-E811-80C3-3863BB430E3F,77554,11805,29.221482,-94.905952,1.3,RR101,1.5,,352320,449560,2018
BE318BBA-6FCB-E811-80C3-3863BB430E3F,77554,10237,29.297035,-94.927297,3.1,RR101,2,BMT,612150,785000,2018
BE3368BA-6FCB-E811-80C3-3863BB430E3F,77550,3659,29.282327,-94.805138,4.4,RR101,1,,118700,132440,2018
BE3F85BA-6FCB-E811-80C3-3863BB430E3F,77554,4792,29.194104,-94.983656,2.5,RR101,1,,120380,227180,2018
BE458EBA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.288783,-94.827322,2.9,RR101,1,,46780,67780,2018
BE4692BA-6FCB-E811-80C3-3863BB430E3F,77551,12110,29.263287,-94.840391,0.8,RR101,1,,319310,355000,2018
BE4792BA-6FCB-E811-80C3-3863BB430E3F,77551,4966,29.261851,-94.842727,3.1,RR101,1,,158470,184220,2018
BE4892BA-6FCB-E811-80C3-3863BB430E3F,77550,5968,29.284395,-94.809466,4.4,RR101,1,,178580,200860,2018
BE4C85BA-6FCB-E811-80C3-3863BB430E3F,77554,6795,29.203023,-94.938332,4.4,RR101,,,61180,102796,2018
BE5092BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.2823,-94.801463,2.9,RR101,1,,104760,123840,2018
BE5292BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.288114,-94.826258,1.5,RR101,2,,109830,130830,2018
BE5385BA-6FCB-E811-80C3-3863BB430E3F,77554,4225,29.262344,-94.870558,1.5,RR101,2,,275140,343590,2018
BE6A77BA-6FCB-E811-80C3-3863BB430E3F,77551,3746,29.281622,-94.822445,1.5,RR101,1,,39430,54900,2018
BE7177BA-6FCB-E811-80C3-3863BB430E3F,77554,3659,29.261733,-94.870234,3.5,RR101,2,,268000,327090,2018
BE7477BA-6FCB-E811-80C3-3863BB430E3F,77551,2526,29.279755,-94.815106,2.5,RR101,1,,89470,98940,2018
BE865FBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.296732,-94.808737,1.5,RR101,1,,55420,71670,2018
BEA472BA-6FCB-E811-80C3-3863BB430E3F,77551,10498,29.285732,-94.838288,1.9,RR101,1,,73950,200030,2018
BEAD72BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.282613,-94.809037,1.5,RR101,1,,108900,127980,2018
BECB6CBA-6FCB-E811-80C3-3863BB430E3F,77550,10672,29.312286,-94.771243,0.4,RR101,1,,312920,457000,2018
BEDD6EBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.306058,-94.785643,0.5,RR101,2,,329920,351980,2018
BEE06EBA-6FCB-E811-80C3-3863BB430E3F,77554,6055,29.141631,-95.052156,0.4,RR101,1,,182730,298250,2018
BEE96EBA-6FCB-E811-80C3-3863BB430E3F,77550,7928,29.287173,-94.806603,2.9,RR101,2,,146220,179660,2018
BEEE7FBA-6FCB-E811-80C3-3863BB430E3F,77550,3790,29.283225,-94.801567,1.5,RR101,2,,185180,199260,2018
BEF179BA-6FCB-E811-80C3-3863BB430E3F,77551,4966,29.289618,-94.819813,2.7,RR101,1,,143490,163240,2018
BEF279BA-6FCB-E811-80C3-3863BB430E3F,77550,2134,29.289161,-94.805953,0.3,RR101,1,,52500,62030,2018
BEF579BA-6FCB-E811-80C3-3863BB430E3F,77550,3223,29.320143,-94.749121,1.5,RR101,2,,569620,665830,2018
BEF779BA-6FCB-E811-80C3-3863BB430E3F,77550,5009,29.290461,-94.800792,1.1,RR101,1,,95010,116980,2018
BEFC62BA-6FCB-E811-80C3-3863BB430E3F,77550,2570,29.282577,-94.801943,3,RR101,1.5,,95310,104930,2018
BF0080BA-6FCB-E811-80C3-3863BB430E3F,77550,5053,29.281629,-94.803842,1.5,RR101,1,,72290,90990,2018
BF0380BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.288963,-94.806507,0.2,RR101,1,,80930,100000,2018
BF075DBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.141293,-95.04812,0.9,RR101,1,,146560,174870,2018
BF0D5DBA-6FCB-E811-80C3-3863BB430E3F,77554,5706,29.115084,-95.08504,2.7,RR101,1,,272740,295640,2018
BF0D8BBA-6FCB-E811-80C3-3863BB430E3F,77551,3093,29.271834,-94.844147,2.5,RR101,,,112520,127920,2018
BF168BBA-6FCB-E811-80C3-3863BB430E3F,77550,1568,29.286348,-94.80367,3,RR101,1,,117270,123630,2018
BF188BBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.298362,-94.794428,0.4,RR101,1,,111990,131140,2018
BF1A68BA-6FCB-E811-80C3-3863BB430E3F,77554,7100,29.183174,-94.969814,2.3,RR101,1,,181100,273760,2018
BF3C65BA-6FCB-E811-80C3-3863BB430E3F,77551,6142,29.27449,-94.827289,1.5,RR101,1,,39160,47650,2018
BF4A83BA-6FCB-E811-80C3-3863BB430E3F,77554,5881,29.298365,-94.92147,2.3,RR101,1.5,,266960,335090,2018
BF4B83BA-6FCB-E811-80C3-3863BB430E3F,77554,5968,29.299602,-94.912978,1.7,RR101,,,228480,345690,2018
BF4B8EBA-6FCB-E811-80C3-3863BB430E3F,77554,3136,29.189674,-94.982296,4.1,RR101,1.5,,206780,276870,2018
BF5065BA-6FCB-E811-80C3-3863BB430E3F,77554,6795,29.216896,-94.946096,1.4,RR101,2,,990760,1238960,2018
BF5383BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.29407,-94.796341,2.2,RR101,2,,153980,173070,2018
BF5E83BA-6FCB-E811-80C3-3863BB430E3F,77551,14593,29.263242,-94.84789,1.3,RR101,2,,460390,528150,2018
BF5F8EBA-6FCB-E811-80C3-3863BB430E3F,77550,3441,29.290755,-94.808977,4.6,RR101,1,,71960,91230,2018
BF6183BA-6FCB-E811-80C3-3863BB430E3F,77554,3615,29.189527,-94.981312,2.4,RR101,1,,121180,202390,2018
BF628EBA-6FCB-E811-80C3-3863BB430E3F,77551,6186,29.270227,-94.836869,1.5,RR101,1,,115970,133950,2018
BF648EBA-6FCB-E811-80C3-3863BB430E3F,77554,8625,29.214369,-94.934428,1.5,RR101,2,,379950,505000,2018
BF7E77BA-6FCB-E811-80C3-3863BB430E3F,77551,4487,29.282784,-94.823152,2.5,RR101,2,,203140,221700,2018
BF8E6ABA-6FCB-E811-80C3-3863BB430E3F,77551,11195,29.266358,-94.838203,0.6,RR101,1.5,,451580,492180,2018
BF925FBA-6FCB-E811-80C3-3863BB430E3F,77554,6578,29.197599,-94.984178,2.4,RR101,1,,435850,597390,2018
BF986ABA-6FCB-E811-80C3-3863BB430E3F,77554,7187,29.215581,-94.944878,1.4,RR101,2,,188500,263250,2018
BF9A6ABA-6FCB-E811-80C3-3863BB430E3F,77551,5140,29.288112,-94.818624,3.1,RR101,1,,119470,143890,2018
BFA45FBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.304593,-94.783906,1.2,RR101,1,,119550,141520,2018
BFA95FBA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.302443,-94.776793,3.8,RR101,2,,178860,197930,2018
BFAD6CBA-6FCB-E811-80C3-3863BB430E3F,77554,6273,29.143618,-95.048026,1.5,RR101,1,,117640,237570,2018
BFB37CBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.307125,-94.783658,3,RR101,1.5,,276520,298490,2018
BFB56CBA-6FCB-E811-80C3-3863BB430E3F,77554,8973,29.130544,-95.055217,1.5,RR101,2,,383400,549400,2018
BFBC7CBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.306725,-94.783101,3.2,RR101,1.5,,288990,312210,2018
BFBD6CBA-6FCB-E811-80C3-3863BB430E3F,77550,5663,29.321632,-94.772323,4.1,RR101,1,,119970,144800,2018
BFBE6CBA-6FCB-E811-80C3-3863BB430E3F,77550,4095,29.289286,-94.792415,3.3,RR101,1,,57160,80270,2018
BFF45CBA-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.146159,-95.045424,1.5,RR101,1,,122120,243420,2018
BFF55CBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.307995,-94.785481,3.6,RR101,2,,133750,150000,2018
BFF85CBA-6FCB-E811-80C3-3863BB430E3F,77554,4400,29.140424,-95.051479,3.6,RR101,,,166400,250000,2018
BFF97FBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.306438,-94.773219,0.4,RR101,1,,129980,176470,2018
BFFD7FBA-6FCB-E811-80C3-3863BB430E3F,77554,12502,29.151783,-95.026719,3.6,RR101,2,,657480,805000,2018
BFFF7FBA-6FCB-E811-80C3-3863BB430E3F,77554,4792,29.260569,-94.869607,2.3,RR101,2,,266490,344490,2018
C0047ABA-6FCB-E811-80C3-3863BB430E3F,77551,6970,29.27716,-94.8377,1.5,RR101,1,,73190,89990,2018
C00563BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.303325,-94.787207,2.8,RR101,1,,200330,222300,2018
C0067ABA-6FCB-E811-80C3-3863BB430E3F,77554,9409,29.191796,-94.982461,3.2,RR101,1.5,,448620,580900,2018
C00AC8B5-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.30599,-94.784375,3.3,RR101,1,,324330,343410,2018
C00E7ABA-6FCB-E811-80C3-3863BB430E3F,77554,12676,29.21204,-94.950618,1.5,RR101,,,20000,598340,2018
C01668BA-6FCB-E811-80C3-3863BB430E3F,77550,3441,29.287841,-94.805422,1.9,RR101,,,145310,158020,2018
C0228BBA-6FCB-E811-80C3-3863BB430E3F,77554,6142,29.212912,-94.949273,1.4,RR101,3,,300920,712000,2018
C02A68BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.284819,-94.80392,1.5,RR101,1,,196880,215990,2018
C03668BA-6FCB-E811-80C3-3863BB430E3F,77554,3703,29.259272,-94.872192,1.5,RR101,2,,251840,320440,2018
